artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]中山女高的社團活動有沒有八卦?,2019/02/25,23:26:44,https://www.ptt.cc/bbs/Gossiping/M.1551166367.A.3EC.html,sssdragonsss,Gossiping,8,6,1,"中山女高是所好學校,

成績優異的好學生,

運動性社團活動很蓬勃,

音樂性活動也蠻多的.

有沒有什麼成發的八卦?

還是校隊的八卦?
"
[新聞]中山高楊梅段陸客團遊覽車撞拖車6人傷,2019/02/27,00:19:10,https://www.ptt.cc/bbs/Gossiping/M.1551255914.A.497.html,montgomery77,Gossiping,69,42,3,"中山高楊梅段陸客團遊覽車撞拖車 6人傷車流嚴重回堵

2019-02-27 15:17聯合報 記者鄭國樑╱即時報導

一輛載著大陸參訪團的遊覽車今天上午行經中山高楊梅南下路段，突然撞上前面的拖吊車
，遊覽車車頭部分毀損，還造成台籍司機和導遊、4名陸客受傷，桃園市消防局第二大隊
調派4輛消防車、5輛救護車趕往救人，6人送醫後已無大礙。事故發生時南下車流嚴重回
堵，過中午才逐漸恢復順暢。

桃園市消防局救災救護指揮中心上午9點26分接到報案電話，指出中山高南下71公里楊梅
路段發生遊覽車撞拖吊車事故，有人受傷。指揮中心隨即調派第二大隊所屬楊梅、埔心、
中壢、復旦分和和兩支搜救隊人車趕往現場。

消防、救護隊員抵達現場發只見遊覽車車頭撞上拖吊車，遊覽車除了司機、導遊還有12名
大陸籍人士合計14人，其中司機、導遊及4名陸客受傷。事故發生時55歲導遊張男被夾在
車內右小腿疑似骨折，意識清楚，救護人員利用破壞器材，10點04救他脫困送往湖口仁慈
醫院，司機王男和兩名陸客也送往仁慈醫院，另兩名陸客送楊梅天成醫院。

受傷6人除了導遊傷勢較重，61歲司機右膝擦傷，陸客受傷情形48歲王男流鼻血、47歲覃
男嘴唇撕裂傷、54歲胡男胸部挫傷、33歲馮女頭部撕裂傷，6人意識都清楚，送醫後無大
礙。初步了解12名陸客上午原本要到新竹縣參觀，不料途中發生車禍行程被打亂，事故原
因仍由國道警方調查中。
https://i.imgur.com/vQ86RPe.jpg
遊覽車撞上拖吊車事故造成中山高楊梅段以北車流嚴重回堵。記者鄭國樑／翻攝
https://i.imgur.com/xm0Khnm.jpg
中山高南下楊梅路段發生陸客團遊覽車撞拖吊車事故，桃園市消防第二大隊進入車裡救人
。記者鄭國樑／翻攝
https://udn.com/news/story/7320/3668260?from=udn-referralnews_ch2artbottom
希望大陸同胞能平安沒事，台灣的交通狀況實在太差勁了！好好改進檢討吧！
"
[新聞]高雄輕軌二階公聽會爆衝突有人嗆要炸掉,2019/02/27,23:43:33,https://www.ptt.cc/bbs/Gossiping/M.1551340183.A.29C.html,hwaien,Gossiping,92,52,6,"1.媒體來源:
自由時報(LTN)

2.完整新聞標題:
高雄輕軌二階公聽會爆衝突 有人嗆要炸掉輕軌
3.完整新聞內文:
〔記者葛祐豪／高雄報導〕高雄輕軌二階是否續建的首場官辦公聽會，今天上午舉行，正
反雙方數度爆發言語衝突，還有民眾嗆聲如果輕軌續建，要炸掉輕軌。

高雄市長韓國瑜上任後，做出輕軌二階暫時停工的決定，強調民眾對輕軌二階反彈聲浪太
大，必須停工先傾聽民意。

針對輕軌第二階段是否續建？或改以高架或地下方式？捷運局從今天起，將舉辦5場公聽
說明會，做為後續決策參考。

今天第一場說明會於正興國小登場，吸引3、400人參加，支持續建與反對續建的民眾各據
一方，不過，登記發言的前17人，一面倒支持輕軌續建。

輪到第18位發言的民眾，他自稱出身海軍爆破大隊，指前17位支持民眾都是同一團體，當
場嗆聲說若輕軌二階續建，他會炸掉輕軌，還與支持者互嗆。眼見衝突一觸即發，警方趕
緊上前勸阻，衝突才未擴大。

基進黨也發表聲明說，上午召開的輕軌公聽會中，有反對方自稱爆破大隊退役、並揚言將
爆破輕軌、指控支持方皆為收錢走路工，並對基進黨發言人陳柏惟大罵三字經，基進黨將
於今天下午2點召開直播記者會，說明衝突始末。

高雄市捷運局表示，會中有民眾表達反對輕軌意見時，因情緒高漲而加入個人主觀意見，
以致台下民眾不滿，而數度爆發口角，經現場警方及市府人員協調後，雙方均已冷靜，並
未擴大衝突。

4.完整新聞連結 (或短網址):
https://reurl.cc/EokGm
5.備註:
被刪或自刪也算額度內
超貼者水桶
真的很有軍人本色，一出手就想炸東西，可以去炸雞排嗎?
"
Re:[新聞]高雄輕軌二階公聽會爆衝突有人嗆要炸掉,2019/02/28,05:55:59,https://www.ptt.cc/bbs/Gossiping/M.1551362522.A.D16.html,Gjoy,Gossiping,1,1,0,"有點好奇
請問公聽會若辦了了100場
每場都通過要續建

是否有法律上的強制力

不然我反對方每次都要出席
又要被高雄好過日電到爆
感覺好累喔


如果沒有強制力就繼續辦個1000場好了

我在家睡覺支持



"
[新聞]高雄輕軌公聽會爆衝突陳柏惟怒嗆韓國瑜,2019/03/01,02:44:55,https://www.ptt.cc/bbs/Gossiping/M.1551437458.A.608.html,asianDUB,Gossiping,65,33,8,"高雄輕軌公聽會爆衝突 陳柏惟怒嗆韓國瑜
https://news.ltn.com.tw/news/politics/breakingnews/2712561
〔記者葛祐豪／高雄報導〕

高雄輕軌二階官辦公聽會，今天上午爆發言語衝突，與會的基進黨抗韓戰
將陳柏惟透過臉書怒嗆韓國瑜：「真的是俗仔！」

由於高雄市長韓國瑜做出輕軌二階暫時停工的決定，捷運局針對是否續建？
或改以高架或地下方式？今天起舉辦5場公聽說明會。

今天第一場說明會，由捷運局副局長吳嘉昌主持，
韓國瑜任命的捷運局長
范揚材並未現身
。

但會中爆發言語衝突，
第18位發言的張姓民眾，身穿迷彩服，自稱出身海
軍爆破大隊，指前17位支持輕軌續建的民眾，都是「職業的」，當場嗆聲
說若輕軌二階續建，他會炸掉輕軌
，還與基進黨抗韓戰將陳柏惟互嗆。

陳柏惟事後透過臉書怒嗆：「韓國瑜真的是俗仔！」，他說，一場輕軌公
聽會，派來的局處首長都是去年11月24日之前、推動輕軌的行政官職，
重
大政策轉變，韓國瑜任命的局長一個都沒來
，也沒說明停工的理由，讓這
些推動輕軌的官員，現在變成抵抗輕軌的角色，試圖製造自我矛盾，城市
的公共議題變政治鬥爭，他感到非常悲劇。

陳柏惟批說：「沒擔當，不敢面對問題就是俗仔！」

與會的高雄市議員邱俊憲也認為，今天只有事務官出席，看不到任何一位
政務官，會中只提到輕軌優化方案，沒提出輕軌不蓋的原因，讓人失望。

針對捷運局長今天為何未列席？捷運局主秘張又仁表示，今天公聽會是讓
民眾參與，表達各方意見，作為決策的參考依據，屬於事務作業階段，還
不到政策決定的階段。


"
[新聞]公私併校第一例？中山大學校長：高醫是,2019/03/01,05:26:44,https://www.ptt.cc/bbs/Gossiping/M.1551447171.A.C6C.html,asd245438,Gossiping,60,31,6,"媒體來源：udn新聞

公私併校第一例？中山大學校長：高醫是併校第一順位

中山大學、高雄醫學大學合併有譜？今天出刊的「大學評鑑雙月刊」上中山大學校長鄭英
耀表示，教育部曾調查國內沒有超過一萬名學生的大學校院，請各校評估合作及合併的可
能對象，中山大學校內行政會議、校務會議（曾針對合併案）討論過，第一順位就是高醫
。

近年多所公立大學合併案在討論，包括清華大學與新竹教育大學、東華大學與花蓮師院等
，近日交通大學也要與陽明大學合併，但未觸及公私合併。教育部前次長姚立德出席大學
校長會議時曾表示，將推動公私併校，包括私校董事會一半讓公校代表參與、或是將來國
立大學法人化後都是可以的方向。

鄭英耀表示，目前與（高醫的）初步是從合作、從攻頂聯盟開始，兩個學校目前有組成一
些工作圈，中山校內行政會議、校務會議也討論過，第一順位就是高醫。

鄭英耀說，中山和高醫合作的非常好，也許高醫校友跟董事會之間有一些不同的一些看法
，但認為這並不影響兩校的合作。他也感謝教育部支持「跨校轉系」視同「校內轉系」的
政策，過去教育部規定學生轉入及轉出都受到限制，但後來在法令適度的調整，這對建立
更多開創性的合併機制很有幫助。

鄭英耀也說，中山與高醫也逐步的思考一些合作的模式，例如兩個學校可以互相選修通識
課程，上學期開始讓國家講座、教學傑出獎教授去開一些專門的科目，透過視訊，讓兩校
學生可以一起上課。另一方面正計畫尋求市政府的認可和支持，希望能開辦兩校之間的區
間公車，讓師生在研究、教學或學習更方便。

目前法規上有何困難？鄭英耀指出，雖然法律上沒有明文規範不行，但因為一個是公立學
校，現在還沒法人化，另一個卻是私法人。另外，他覺得教育部可以更具開創性，讓大學
在人事、主計、法令有更大的彈性，不要再用公務預算來規範校務基金。他建議，民意代
表多關心大學辦學要辦理什麼特色，少對一些個案做過度關心。

「我常說紅線設在那裡，誰誤踩紅線，該依法究責」，鄭英耀說，否則就該給他更寬廣的
空間。若能如此，或許台灣的高等教育可以走得更快，更有開創性及創新性，這都是人才
培育上所殷切期待的事。

4.完整新聞連結 (或短網址):
https://udn.com/news/story/6928/3671298?from=udn-ch1_breaknews-1-cate12-news
5.備註:
被刪或自刪也算額度內
超貼者水桶"
Re:[新聞]公私併校第一例？中山大學校長：高醫是,2019/03/01,07:09:10,https://www.ptt.cc/bbs/Gossiping/M.1551453315.A.027.html,QBRoboT,Gossiping,9,4,0,"看到這則新聞R

讓我想到

我的一個朋友因為在追
乃木坂46
的最新恐怖連續劇
""ザンビ(殘美)""
追到晚上都沒睡好

跟他出去玩還會打瞌睡

像今天跟他去夢時代逛

午餐吃著吃著打起瞌睡時就突然在那邊說夢話

說是

他們公司尾牙的時候R

公司好像有邀請一位民進黨籍的劉姓女立委來

並讓她上台跟大家說說話

內容除了國艦國造、武器自主開發案之類的等等等外要仰賴台下們正在吃尾牙的研究精英外呢

還說了中山大學跟高雄大學的合併案

已經通過校務會議討論然後也送教育部惹

說到這邊

他就哭醒來說：嗚嗚嗚，我沒抽到Misa的Solo Live票



怎麼

現在又蹦出一個要跟高醫合併的消息呢???

這叫未來的中山大學楠梓校區

該何去何從呢???

"
[新聞]好樂迪與錢櫃合併　網友憂：「吃不到牛,2019/03/02,03:00:51,https://www.ptt.cc/bbs/Gossiping/M.1551524813.A.761.html,leon105,Gossiping,7,3,0,"ETtoday

好樂迪與錢櫃合併　網友憂：「吃不到牛肉麵？」　揭密幕後供應商

記者林淑慧／台北報導

KTV雙雄好樂迪與錢櫃即將申請合併，好樂迪預計於今年十月下市，不少網友紛紛留言，
「擔心吃不到牛肉麵」，《ETtoday新聞雲》記者獨家找出幕後供應商「欣光食品」，揭
密總經理詹金和如何一手打造網友相傳的「傳說中最好吃的牛肉麵」。

228連假期間，有網友糾團到錢櫃唱歌，隨興點了牛肉麵，吃了一口鹹香帶勁、肉質軟嫩
的紅燒牛肉麵，「好吃得眼淚在眼眶裡打轉」，不僅向在錢櫃工作的朋友打聽「牛肉麵都
是跟誰進的？」聽到錢櫃即將與好樂迪合併，更驚呼：「拜託牛肉麵要留下來！」

這碗全台市占第一的紅燒牛肉麵，正是出自大成集團旗下欣光食品總經理詹金和的手筆。
其團隊生產的料理包，不僅囊括國內三大KTV餐飲七成市占，包括全家超商、勝博殿在內
的零售及餐飲連鎖通路，也包辦了五成市場。

原為美國矽谷飛利浦工程師的詹金和，26年前返台踏入餐飲業，他接班家族企業的艱辛歷
程，背後有著推動傳統產業升級的故事。

欣光原本生產中一排骨，後轉型為食品公司，看準每年高達三百億的冷凍調理食品商機，
詹金和將自家的中央廚房，轉型為餐飲業的後廚房，靠著代工將觸腳伸及國內KTV、咖啡
店的簡餐供應。

「欣光轉型的成功關鍵，是打入KTV餐飲通路，」合作超過二十年的通路商、鼎宇企業董
事長蕭有成說。中式餐飲製程繁複，如何做到生產標準化、大量生產，又能兼顧品質穩定
度，是業主最在意的事，也是代工供應商的最大挑戰。

為克服挑戰，詹金和從生產線下手，不惜斥資五千萬元、花三年研發自動化生產設備，食
材在烹煮過程的溫度、鹹度、甜度和PH值，都經過電腦精密測量，讓現場生產的技師只要
動動手指頭，就能生產出每天十種以上的料理包。

光是一道紅燒牛肉湯的生產流程，至少有五十道工序，詹金和也一一拆解，從食材前處理
、生產及包裝流程，以及品管檢測等步驟，一一記錄下來，並輸入電腦資料庫。

當訂單一來，研發中心就能將菜單和生產流程，傳送到生產線的操作技師手中，「任何人
來只要照著步驟做，就不怕出錯。」詹金和說。

以錢櫃牛肉麵為例，為了維持產品加熱後的穩定度，他將牛肉湯、麵條分裝，並設定牛肉
湯、麵條的加熱時間，讓KTV的後台人員操作方便。

「連煮好的麵條放入湯中，送到客戶手上的最後一哩，該預留多少時間，都考慮進去了。
 」錢櫃餐飲部經理鈕泰瑜說，推動中式餐飲生產標準化，運用科技來做餐飲業的管理，
是詹金和能架高競爭門檻，也提升料理代工品質穩定度的關鍵。

憑著「登山攻頂」的性格，詹金和正面迎向困境與挑戰，靠著工程師的底子，理性務實地
解決問題，用新方法在老產業打響新品牌，印證「沒有夕陽產業，只有夕陽頭腦」的道理
。
https://www.ettoday.net/news/20190302/1390111.htm"
[問卦]真理大學要和馬偕併校的八卦？,2019/03/02,05:14:04,https://www.ptt.cc/bbs/Gossiping/M.1551532806.A.EF1.html,speechless18,Gossiping,10,4,0,"親戚有人讀真理大學啦
聽她說未來真理大學
要和馬偕醫學院 馬偕護專併校
變成馬偕大學
真的假的啦？
感覺聽起來超邱的

網路上看又說沒有
只是真理的校長自己一廂情願
我記得這三間好像都跟基督教長老教會有關
到底會不會併啦？

如果真理大學改名了
就不能虧她真大了QQ
雖然她真的很大...
"
[問卦]孫中山在中國人心中是什定位？,2019/03/04,21:58:26,https://www.ptt.cc/bbs/Gossiping/M.1551765871.A.060.html,MiCy,Gossiping,35,14,2,"天安門前

有兩幅巨畫

一幅是毛澤東

一幅就是孫中山

想不到巴~

想問一下

孫中山在中國人心中是什麼地位

竟然可以跟毛放在一起？

是推翻專制嗎？  (結果迎來另一個專制呵呵)
"
[新聞]G奶女優闖中山樓18禁露奶預告戰6男,2019/03/05,00:33:55,https://www.ptt.cc/bbs/Gossiping/M.1551775198.A.84E.html,a61077957,Gossiping,28,18,2,"1.媒體來源:
自由時報

2.完整新聞標題:
G奶女優闖中山樓 18禁露奶預告戰6男

3.完整新聞內文:
https://imgur.com/FHP1ITQ.jpg
高橋聖子到台灣取景拍攝雜誌。（JKF提供）

〔記者王心妤／台北報導〕擁有「無重力神乳」封號的AV女優高橋聖子自出道後，靠著甜
美外表加上G奶好身材擄獲許多粉絲心。她前段時間特別到陽明山中山樓拍攝《JKF》雜誌
封面，為了讓身材更加完美，高橋聖子努力瘦了5公斤，讓S身材更加明顯。
https://imgur.com/RnkVrQl.jpg
高橋聖子到台灣取景拍攝雜誌。（JKF提供）

高橋聖子近日和三上悠亞合作，被問到兩人的合作，她說：「我是扮演姊姊的角色，三上
悠亞則是像妹妹一樣的感覺。」高橋聖子透露自己很關注粉絲們的回應，只要有需要改進
的地方就會努力。
https://imgur.com/oqzcGCe.jpg
高橋聖子到台灣取景拍攝雜誌。（JKF提供）
https://imgur.com/qZbqMww.jpg
高橋聖子到台灣取景拍攝雜誌。（JKF提供）
https://imgur.com/3FJz1YM.jpg
高橋聖子到台灣取景拍攝雜誌。（JKF提供）

高橋聖子表示日本的粉絲比較害羞，台灣粉絲則會很熱情又很有精神的喊話，「這一點相
當不一樣呢！」她目前正在學習中文，希望之後也能和台灣粉絲直接溝通，消除語言的隔
閡，更了解粉絲們的心意。對於新作，高橋聖子則透露將會一女戰六男，協助6位男生「
登大人」。


4.完整新聞連結 (或短網址):
http://bit.ly/2HhMJ2X"
[新聞]第二所學士後醫學系！中山大學報部最快6,2019/03/05,02:11:39,https://www.ptt.cc/bbs/Gossiping/M.1551781065.A.6A7.html,i19890813,Gossiping,54,38,2,"1.媒體來源:
自由

2.完整新聞標題:
第二所學士後醫學系！中山大學報部 最快6月核示

3.完整新聞內文:

〔記者黃旭磊／高雄報導〕中山大學擬在仁武區24公頃校地新建醫學院，校方在今年1月
將學士後醫學系計畫報請教育部，最快6月核示。

中山大學籌建醫學院進度一波波，校長鄭英耀先於《高教評鑑雙月刊》提出「公私併」概
念，力倡與私立高雄醫學大學併校，由於需經校方及高醫大董事會同意，變數多，對此，
鄭英耀說，「將走自己的路」，已於1月向教育報申報學士後醫學系申請計畫，6月將有核
示結果。

鄭英耀說，高屏地區長久缺乏國立教學醫院，醫療人才往中北部流動，而高雄榮民總醫院
等區域醫療中心也沒有綜合性大學師資、學生挹注，鄰近仁武區正好有中山校地，結合成
為高屏區第一家公立教學醫學院具地利之便。

中山大學醫學院將設學士後醫學系、生物醫學及醫藥科技研究所，現有520多名師資中，
有30多位具醫學相關背景，可望繼高雄醫學大學學士後醫學系，成為全台第二家後醫系所
（義守大學後醫系所為國外學生專班）。

鄭英耀以美國臨床體系由研發科技團隊支援比喻，認為我國臨床較缺乏與醫材輔具結合，
校方有工學院、海科院研發能量，「醫療用光學照明技術，對於光電系所師生並不困難。
」

4.完整新聞連結 (或短網址):
https://news.ltn.com.tw/news/life/breakingnews/2717013?utm_medium=M&utm_campaign=SHARE&utm_source=LINE
https://tinyurl.com/y3mzrskr
5.備註:
"
[新聞]第二所學士後醫學系！中山大學報部最快6,2019/03/05,04:17:47,https://www.ptt.cc/bbs/Gossiping/M.1551788630.A.3CE.html,pigoilstand,Gossiping,19,7,1,"(影)第二所學士後醫學系！中山大學報部 最快6月核示
https://news.ltn.com.tw/news/life/breakingnews/2717013
自由，連結有影音

2019-03-05 17:19
〔記者黃旭磊／高雄報導〕中山大學擬在仁武區24公頃校地新建醫學院，校方在今年1月
將學士後醫學系計畫報請教育部，最快6月核示。

中山大學籌建醫學院進度一波波，校長鄭英耀先於《高教評鑑雙月刊》提出「公私併」概
念，力倡與私立高雄醫學大學併校，由於需經校方及高醫大董事會同意，變數多，對此，
鄭英耀說，「將走自己的路」，已於1月向教育報申報學士後醫學系申請計畫，6月將有核
示結果。

鄭英耀說，高屏地區長久缺乏國立教學醫院，醫療人才往中北部流動，而高雄榮民總醫院
等區域醫療中心也沒有綜合性大學師資、學生挹注，鄰近仁武區正好有中山校地，結合成
為高屏區第一家公立教學醫學院具地利之便。

中山大學醫學院將設學士後醫學系、生物醫學及醫藥科技研究所，現有520多名師資中，
有30多位具醫學相關背景，可望繼高雄醫學大學學士後醫學系，成為全台第二家後醫系所
（義守大學後醫系所為國外學生專班）。

鄭英耀以美國臨床體系由研發科技團隊支援比喻，認為我國臨床較缺乏與醫材輔具結合，
校方有工學院、海科院研發能量，「醫療用光學照明技術，對於光電系所師生並不困難。
」

.........
學醫的看過來
..
"
[問卦]有沒有迷妹在中山站跟看板合照的八卦？,2019/03/09,00:40:52,https://www.ptt.cc/bbs/Gossiping/M.1552121216.A.9B7.html,TS28,Gossiping,23,9,3,"乳提
肥宅我到中山站覓食啦

結果看到
https://i.imgur.com/vPpuJdT.jpg
這是啥米概念啊

排隊的人還越來越多
好像是某個韓星的看板
這樣八卦肥宅們跟粗音合照484沒有這麼羞恥了？

有沒有八卦？

"
[新聞]高雄輕軌二階第二場公聽會捷運局長依舊,2019/03/09,17:08:00,https://www.ptt.cc/bbs/Gossiping/M.1552180444.A.3E0.html,vodkalime607,Gossiping,15,5,0,"1.媒體來源:

自由

2.完整新聞標題:

高雄輕軌二階第二場公聽會 捷運局長依舊神隱

3.完整新聞內文:

〔記者葛祐豪／高雄報導〕高雄輕軌二階是否續建首場公聽會，爆發激烈對罵場面，今天
第二場公聽會的過程平和，但捷運局長依舊神隱，有民眾質疑「公聽會是開真的還是開假
的？」

2月底於三民區正興國小登場的輕軌二階首場官辦公聽會，正反雙方數度爆發言語衝突，
還有民眾嗆聲如果輕軌續建，要炸掉輕軌，民進黨議員則批評竟沒有政務官列席。

第二場公聽會今天移師高美館的七賢國小龍美校區，再度湧入400位民眾，鼓山分局也嚴
陣以待，
不同於首場支持輕軌的佔多數，第二場美術館居民出席踴躍，反對輕軌的聲音明
顯佔優勢。
首場公聽會嗆聲要炸輕軌的張姓民眾，今天又上台發言，他強調自己是理性關心輕軌，「
上次是因有人叫囂，他才太氣憤」，為此還得跑法院。
多位市議員今天都到場聆聽民意，民進黨議員簡煥宗強調，全世界的美術館，都有大眾運
輸系統經過，輕軌經過美術館具有公共性，能方便民眾搭輕軌看展覽，還能與台鐵鼓山站
銜接。

國民黨議員蔡金晏則反對輕軌二階現有路線，認為應該重新檢討，原路線不只對交通衝擊
，運量轉移也高估，至於修正為高架、地下或變更路線等，可以再討論。

首場公聽會上，民進黨議員與基進黨批評只有事務官出席，韓國瑜任命的捷運局長范揚材
並未現身，但
今天范揚材依舊神隱，會議由捷運局主秘張又仁主持。
倒是民政局長曹桓榮
默默站在台下2個多小時，他強調是在蒐集民意。

支持輕軌續建的陳姓民眾批說，新任捷運局長理應參加公聽會，多聽民眾意見，卻連續兩
場缺席，「讓人懷疑公聽會是開真的還是開假的？」
捷運局強調，公聽會是表達各方意見，作為決策的參考依據，屬於事務作業階段，還不到
政策決定的階段，因此局長未出席。

第三場公聽會，將於明天上午9點移回正興國小舉辦，第四場於3月17日在龍華國中舉行，
第五場於3月24日再移回七賢國中龍美校區舉辦，時間都是上午9點開始。


4.完整新聞連結 (或短網址):
https://m.ltn.com.tw/news/life/breakingnews/2721496
5.備註:

市長常請假or遲到，某局長喜歡嗆人，這位局長喜歡神隱??

"
[問卦]高大鮮乳是三小?,2019/03/10,06:33:23,https://www.ptt.cc/bbs/Gossiping/M.1552228765.A.893.html,fraternity,Gossiping,23,10,4,"剛剛小弟經過一家非連鎖的手搖店

看到他寫使用高大鮮乳，馬上搜尋一下這是什麼牌子
結果寫什麼鮮乳界的LV

馬上買一杯鮮奶茶喝喝看
結果......


嘔嘔嘔嘔嘔
我都已經點無糖了為什麼還甜甜的啊而且感覺牛奶味道也太香了吧==
不像連鎖店的鮮奶茶只是增加淡淡的乳香味而已

我沒有說他不好，只是就不合我的胃口

我以後還是乖乖買連鎖店的好了
一買獨立店家馬上被雷到==

有沒有高大鮮乳的卦啊?
有人固定買來喝的嗎
"
[新聞]快訊／迪士尼、福斯確定3月20日合併！《,2019/03/12,20:26:55,https://www.ptt.cc/bbs/Gossiping/M.1552451580.A.D8E.html,BBMADE,Gossiping,47,23,3,"快訊／迪士尼、福斯確定3月20日合併！《X戰警》正式回歸《復仇者》

ETTODAY
https://goo.gl/yM6us6
記者洪文／綜合報導

迪士尼、福斯高達713億美金合併案確定3月20日完成，未來福斯電影如同皮克斯、盧卡斯影
業，成為迪士尼旗下的子公司，並且繼續製作詹姆斯卡麥隆《阿凡達》系列電影，不過《X
戰警》、《死侍》、《驚奇四超人》等電影版權則是正式回歸漫威工作室，有望與《復仇者
聯盟》系列故事交叉。

根據《好萊塢報導》報導，迪士尼宣布已獲得墨西哥監管機構最後核准，預計美東時間周四
下午5點之前以713億美金的高價收購福斯，兩家公司合併預計在美東時間3月20日12點02分
正式生效，未來福斯將作為獨立公司營運，如同皮克斯工作室、盧卡斯影業、漫威工作室。

未來針對福斯電影部門人事，迪士尼確定「20世紀福斯公司」副總裁艾瑪瓦茨（Emma Watts
）續任，「福斯探照燈」（Fox Searchlight）共同主席南西阿特莉（Nancy Utley）和史蒂
芬吉魯拉（Stephen Gilula）續任，而「福斯2000電影公司」（Fox 2000 Pictures）總裁
伊麗莎白蓋比勒（Elizabeth Gabler）續任，並向迪士尼影業主席艾倫霍恩（Alan Horn）
報告工作。

漫威總裁凱文費吉日前接受《綜藝報》節目訪問，回顧了漫威電影宇宙10年，「這太不真實
了，某種程度來說，不敢相信會這麼滿意，這是我們一開始拍攝《鋼鐵人》那時沒有想到的
，甚至《復仇者聯盟》還只是個白日夢，直到《復仇者》上映之後，我想：『好吧！我們接
下來怎麼做？』」

談到原本所屬福斯的漫威電影是否開始運作？漫威總裁凱文費吉認為原本在福斯的漫威角色
回歸很棒，現在從前創造這些角色的漫威可以使用所有角色很好，畢竟過去沒辦法完整使用
角色是不正常的，「但是實際考慮未來要做的事，我們還沒開始，可能在下一年度上半年發
生。」

不過《復仇者聯盟4》已拍攝完畢，多數外媒認為死侍、《X戰警》、《驚奇4超人》系列等
原來所屬福斯的角色最快只能在《蜘蛛人2：離家日》補拍時安排進去，或是接下來發展中
的《奇異博士2》、《黑寡婦》、《黑豹2》、《永恆族》、《上氣》以及仍在找導演的《星
際異攻隊3》等片。

米老鼠無限寶石快集滿了
https://i.imgur.com/Ji3wpp3.png
接下來就是DC
https://youtu.be/1ud7Iyn4QWs"
[新聞]高雄房市夯！高大生活圈新建案熱銷4成,2019/03/12,20:48:11,https://www.ptt.cc/bbs/Gossiping/M.1552452854.A.79A.html,iversonXD,Gossiping,39,4,15,"1.媒體來源:
中時 柯宗緯

2.完整新聞標題:
高雄房市夯！ 高大生活圈新建案熱銷4成

3.完整新聞內文:
高雄房市熱，位於北高雄楠梓區的全誠建設推出新建案「遠見晶悅」，日前最近公開，短
短3個月創下熱銷4成佳績。建商也特地打造「童樂城堡」，邀請鋼鐵人、KIWI姊姊，與親
子同歡，炒熱現場。現場也準備胖卡美食、小丑氣球、奇幻泡泡秀。

該案場專案經理傅子瑋說，「遠見晶悅」潛銷4個月，就賣出4成，平均每周來人組數約40
組，主要是首次換屋的楠梓在地客。

他分析，高雄大學生活圈大樓住宅產品戶數不少，但「遠見晶悅」每坪19到20萬元，而且
只有3房和4房，價格比該區平均每坪15到16萬元還要高，但因為全誠的品牌價值，首換族
仍願意埋單。

「遠見晶悅」高雄大學生活圈鄰近高速公路、台17線、以及捷運紅線加工出口區站等交通
便利，加上高雄大學文教生活圈、德賢生活圈、德民生活圈等機能，吸引年輕族群及加工
區內的上班族青睞。

4.完整新聞連結 (或短網址):
https://www.chinatimes.com/realtimenews/20190313000877-260405
5.備註:
這是北漂青年回高雄定居的鐵證 廠工繼續崩潰
"
[爆卦]中山國小站發售火災,2019/03/13,03:01:52,https://www.ptt.cc/bbs/Gossiping/M.1552475278.A.D10.html,BelkanWar,Gossiping,37,21,0,"剛剛在中山國小站等捷運，突然響起火災警報。結果大家都東張西望，沒人要逃跑，請問單兵該如何處置

如果真的發生火災會不會大家真的被燒死在車站裡呀？
無重大八卦請勿使用此分類，否則視同濫用爆卦鬧板(文章退回、水桶6個月)
未滿30繁體中文字
靠北，打錯字了QQ
我跳上捷運了啦"
[新聞]是否合併？德國兩大銀行將啟動正式談判,2019/03/17,17:19:33,https://www.ptt.cc/bbs/Gossiping/M.1552872343.A.7C9.html,CrestiaBell,Gossiping,3,3,0,"https://www.rti.org.tw/news/view/id/2014827
是否合併？德國兩大銀行將啟動正式談判

德國最大的兩個貸款機構─德意志銀行(Deutsche Bank)與德國商業銀行(Commerzbank)今天(17日)表示，他們將展開正式談判，可能會朝合併方向邁進，攜手創造出一個金融服務業的「國家龍頭」。

德國總理梅克爾(Angela Merkel)的政府先前一直呼籲這兩家法蘭克福(Frankfurt)銀行探索合併的可能性，以避免其中任一家被外國競爭者併吞，並創造一個能供應資金給德國企業的有力角色。

這兩家銀行在利潤連年下滑後，目前都在面對痛苦的重組過程。一直有傳聞兩者可能會合併。

德意志銀行今天表示，他們「正在審視策略選項，並證實曾與德國商業銀行討論」。不過德意志銀行補充，「目前還不確定以後會有任何交易。」

德國商業銀行則表示，雙方「今天已同意就合併的可能展開討論，結果未定」。

如果兩家銀行確定合併，歐洲銀行界將出現一個資產約達1.8兆歐元(2兆美元)的新巨獸，逼近法國最大銀行法國巴黎銀行(BNP Paribas)。
"
