,Date,content,floor,id
629,2019-02-13T04:13:38.559Z,B11 兄day～ 你對 B10 那麼凶幹嘛啦，他看起來不是釣魚仔啊！有話好說～,19,58
630,2019-02-13T04:15:19.728Z,"B19 B10抱歉抱歉
主要是B2啦 QAQ",20,58
631,2019-02-13T05:22:25.855Z,"畢業證書明明很好用 
因為北部公司都以為是高科大",21,58
632,2019-02-13T06:20:51.497Z,B17 如果畢業時還沒有併校，幾年後併校是不是還要換畢業證書呀？,22,58
633,2019-02-13T17:25:21.912Z,研所在刷就好拉,23,58
634,2019-02-14T05:45:54.848Z,上榜的都是老學校，沒有我們學校蠻正常的@@畢業生還沒那麼多,24,58
635,2019-02-15T17:34:38.233Z,16名 還可以啦,25,58
636,2018-12-25T18:53:52.939Z,難道是理院王者!?,1,59
637,2018-12-25T19:04:55.886Z,猴董好好管理一下同胞們,2,59
638,2018-12-25T19:08:36.279Z,遊艇開出來嚇嚇同胞們,3,59
639,2018-12-26T03:13:44.089Z,你不要以為隱系我就不知道你是那個應物仔,4,59
640,2018-12-26T04:38:42.079Z,有像應物仔!,5,59
641,2018-12-26T04:45:56.478Z,B4 B5  那個應物的根本不會隱藏系級，我根本不是他～,6,59
642,2018-12-23T00:04:21.944Z,"當然是成大
這還用說
問那什麼鳥問題",1,60
643,2018-12-23T01:12:05.708Z,成大,2,60
644,2018-12-23T02:15:04.540Z,先能考上再選也不遲,3,60
645,2018-12-23T02:24:37.221Z,我以為是高大咧,4,60
646,2018-12-23T02:55:51.264Z,高大誰跟你有名自爽喔,5,60
647,2018-12-23T03:08:28.224Z,如果人自己就沒底子，讀哪都一樣,6,60
648,2018-12-23T04:40:41.151Z,南部都一樣,7,60
649,2018-12-23T05:01:04.898Z,"B4
那你還問?

這種廢餌還想引戰",8,60
650,2018-12-23T05:05:08.698Z,"我研究所目前那三間就高大沒報名啦

給妳參考一下",9,60
651,2018-12-23T05:58:24.861Z,B9 不然你報名哪幾間？,10,60
652,2018-12-23T06:04:16.598Z,台聯、成大、四中、北科,11,60
653,2018-12-23T06:14:10.919Z,我報台大 only one,12,60
654,2018-12-23T08:48:58.314Z,成大》中山》高大,13,60
655,2018-12-23T09:45:02.086Z,怎麼不乾脆說哈佛麻省高大選一個算了,14,60
656,2018-12-23T11:15:12.529Z,B14  那你為什麼來讀高大啊？,15,60
657,2018-12-23T11:16:38.651Z,"B15 為什麼高大女都得理不饒人

要不要上帝之鞭，佛祖之鞭~~",16,60
658,2018-12-23T11:23:37.596Z,樓主是太無聊？廢文請到廢文版po謝謝,17,60
659,2018-12-23T11:24:03.975Z,"B15
這個問題簡單
因為我的水準就只到高大而已",18,60
660,2018-12-23T11:29:35.383Z,哦，看來高大畢業證書不拿也罷,19,60
661,2018-12-23T11:35:05.197Z,"難道原Po是用嘴涎起來嗎？
口銜枚
https://i.imgur.com/j8pcr2g.jpg",20,60
662,2018-12-23T11:39:03.837Z,高大啊廢話,21,60
663,2018-12-23T14:07:44.926Z,"我覺得原po應該不是台灣人
不然怎麼可能不知道台灣的校排名",22,60
664,2018-12-23T14:44:12.714Z,"B23 有可能是僑生

該不該設一個高大東南亞版區",23,60
665,2018-12-23T16:20:15.588Z,"https://i.imgur.com/jGppKxT.jpg
有人要喝嗎",24,60
666,2018-12-23T19:52:00.112Z,"給 b0 一個“大致”概念
台灣普通大學以工科來看順序如下
台大
交大
清大
成大
中央
中山
中興
中正
北大
海大 高大 
反正已經很後面所以下學校就不說了

by the way這是超簡略政大、陽明、師大體系、臺科、北科就不講了，反正真的要排進去，除了高師大其他也都是在高大前面，所以妳應該可以了解為什麼大家會認為妳的問題很無聊，因為高大除了地名之首以外沒一個可以說嘴的，大家會讀這裡無非是成績就只能讀這而已QQ",25,60
667,2018-12-23T22:55:24.850Z,"B25 謝謝你
原來成大和高大竟然相差這麼多",26,60
668,2018-12-24T04:13:37.790Z,北台大南高大,27,60
669,2018-12-24T05:52:54.607Z,都在讀這了心態還只是「啊我就成績到這啊」，一點驕傲也沒有，沒有自信心學校跟學生根本不會變強,28,60
670,2018-12-24T05:57:45.309Z,"B28 像我就是大硬物阿提拉

上帝之鞭；佛祖之鞭SM駕駕

宇宙之王，每天玩密技打贏他人

成吉思汗是我表弟!!!!! 蒙古脖起",29,60
671,2018-12-24T10:22:21.557Z,"b28讀這種三流大學是不至於自卑啦
但是比上不足比下有餘也沒什麼好驕傲的吧

努力考研洗學歷才是正確心態好嗎",30,60
672,2018-12-24T13:48:26.897Z,樓上正解 高大真的太窮了 研究所一定得往上爬,31,60
673,2018-12-24T14:18:14.031Z,"既然大家對於高大這麼沒信心
現在那些讀高大研究所的 
算是洗學歷的成功案例嗎？",32,60
674,2018-12-24T14:39:30.558Z,只有我覺得原po在反串嗎,33,60
675,2018-12-24T14:47:26.312Z,B33 明眼人都看得出來,34,60
676,2018-12-24T18:20:57.545Z,"B30 也不是驕傲 是認同感跟歸屬感吧
感覺同校的各位都蠻欠缺的",35,60
677,2018-12-25T10:09:30.809Z,"B28 就確實不是什麼很好的學校
是不用自暴自棄到整天跟什麼高科義大吵
但是真的也別自以為可以跟四大四中比肩
整天吹什麼北台大南高大
真的有點丟臉啊...",36,60
678,2018-12-27T17:26:52.745Z,要念電機某些組別當然還是高大,37,60
679,2018-12-13T04:27:24.218Z,"還有人相信會併喔？
要也是跟高醫",1,61
680,2018-12-13T04:27:27.481Z,"沒那麼快啦 起碼也要好幾年
應該再爽一段時間啦",2,61
681,2018-12-13T04:31:29.923Z,B1 一個醫學院 一個普通大學,3,61
682,2018-12-13T04:45:14.724Z,"我想也只有高大急啦
人家還很不屑跟高大併




懂嗎？",4,61
683,2018-12-13T04:55:59.162Z,"系所同質性這麼高 怎麼可能併
相同科系比都差30~50分",5,61
684,2018-12-13T04:57:55.700Z,同意樓上說法,6,61
685,2018-12-13T05:03:52.172Z,看起來升級無望ㄌQQ,7,61
686,2018-12-13T05:05:42.209Z,原po 建議直接考轉學考進中字輩比較快吧,8,61
687,2018-12-13T05:34:23.047Z,關你們理組屁事 中山想要的是法學院,9,61
688,2018-12-13T05:36:16.621Z,那你們過去好ㄌ，我留着,10,61
689,2018-12-13T05:46:32.819Z,法學院真棒呢,11,61
690,2018-12-13T08:04:50.928Z,我聽到的消息是高大不要跟中山併欸,13,61
691,2018-12-13T08:10:06.284Z,"高大只有法學院值得中山併啦
電機？噗噗
拉低中山素質",14,61
692,2018-12-13T09:16:36.236Z,校長都在開會的時候說中山想併ㄌ,15,61
693,2018-12-13T09:28:45.893Z,"是高大自己頑固不想合併欸
不是中山不併欸
完蛋打臉高大姐了 高大姐素質gg",16,61
694,2018-12-13T12:47:46.827Z,B4 是人家要跟我們併 我們已經戲弄中山很多次了,18,61
695,2018-12-13T13:20:53.996Z,"B4 
懂嗎？
懂嗎？
懂嗎？

很嗆是吧？
打臉笑死 有夠丟臉
跟智障一樣

懂嗎？",19,61
696,2018-12-13T14:24:42.927Z,B15 什麼時候開的會,20,61
697,2018-12-13T15:40:28.646Z,B15. 有開會嗎？啥時候？,21,61
698,2018-12-13T16:29:51.196Z,"我怕被告  先不說
確定可以說再告訴兩位",22,61
699,2018-12-13T19:39:11.526Z,B4  懂了ㄇ ？,23,61
700,2018-12-14T04:04:51.245Z,笑死,24,61
701,2018-12-14T05:09:06.050Z,"B4 所以你懂



了嗎？",25,61
702,2018-12-15T07:53:24.782Z,"B18 你這樣寫我就要信？
        是你在胡扯吧
b19 什麼叫做聞雞起舞 你不知道吧 
        最後被打臉的很痛是自己





懂嗎？",26,61
703,2018-12-15T07:54:16.746Z,"B23 
b25. 我可不知是要懂什麼",27,61
704,2018-12-15T07:58:06.555Z,"B26 懂嗎？
懂嗎？
教授和開會人員講的 
被打臉爆氣哭哭喔
懂嗎
高大素質

自己要在那邊嗆人結果被打臉就乖乖閉嘴啦
垃圾欸",28,61
705,2018-12-15T08:00:47.456Z,"B26 
我猜你是不是又要說教授說你就信？
可憐 連Google會議紀錄也不會

4. 94 年 10 日 20 日，中山擬定“國立中山大學與國立高雄 大學合校計畫草案""""，送請高大參考。
5. 95 年 9 月 20 日，教育部“大學校院整併推動委員會"""" 至高大召開高大與中山兩校整併案會議。惟高大表示 “現階段不宜談合併，仍以獨立發展為主，並定位為小 而美之實務、教學型大學。待學校發展成熟穩定後，亦 不排除與其他學校合併，但仍以維持高雄大學校名為原 則。""""高大與中山合併案至此破局。

懂嗎 
懂嗎
懂嗎
嘻嘻被打臉爆氣摟
打別人臉嗆人前請先Google
不要拉低高大女素質 
就是有這種垃圾，高大的商科女才會被當台女
沒腦袋也要有個極限吧",29,61
706,2018-12-15T08:04:46.482Z,ㄏㄏ笑死欸 台女,31,61
707,2018-12-15T08:08:31.777Z,"B26 腦袋是個很好的東西 希望大家都有
希望有腦袋卻不用的人可以死一死
未來垃圾可以少一點
台灣就會更好😁

連打字都不會是要笑死誰
「被打臉很痛是自己」？
真刀笑死欸",32,61
708,2018-12-15T08:41:27.187Z,"B26 
哇噻 連成語也不會用
聞雞起舞 :	聽 到 雞 叫 便 起 來 舞 劍 。 比 喻 有 志 者 及 時 發 奮 努 力 。
典 故 ：	東 晉 時 ， 祖 逖 和 劉 琨 為 好 友 ， 他 們 都 立 志 忠 心 報國 ， 二 人 互 相 勉 勵 ， 半 夜 聽 到 第 一 次 雞 叫 ， 就 起 床 舞 劍 習 武 。 （出 自 《晉 書 ·祖 逖 傳》）",33,61
709,2018-12-15T08:54:47.652Z,"B33
我猜應該是上篇跟影印店摳零頭的垃圾女",34,61
710,2018-12-15T08:55:45.082Z,"B26 
我還真的不知道什麼叫聞雞起舞XDD
我看你倒是很懂ㄛ",35,61
711,2018-12-15T08:56:35.031Z,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/nuk/p/230278496",36,61
712,2018-12-15T09:13:04.037Z,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/nuk/p/230278589",37,61
713,2018-12-15T10:25:05.581Z,我相信被中山吃掉了法學院不會比較好ㄏㄏ,38,61
714,2018-12-15T10:39:24.448Z,"現在法學院有很好？

 一門必修課三個系開在一起上 

一間教室塞150幾人

大學一堆人跑去修在職 

白天又充滿一堆莫名其妙的人

口罩姐 眼鏡哥

自己系上的課不修 一直跑去別系修",39,61
715,2018-12-15T10:46:01.209Z,"人家戴口罩…戴眼鏡關你什麼事

你家住在太平洋嗎

高雄空氣很好是不是

閣下一定要用肺發電，支持冥進黨

喜歡去日間或在職修課是自由

不爽法學院3個系擠一起開

不會去法院3樓拍桌踹門溝通嗎

有名的立委沒教你嗎

院長還是政法系的

來低卡po文是怎樣

討拍嗎",40,61
716,2018-12-15T11:02:13.714Z,我要嘴也是我的自由,41,61
717,2018-12-15T11:10:10.092Z,B14 他們只要法學院這個名字，不是要你們這些人啦法學院的別在高潮=.=,42,61
718,2018-12-15T13:02:20.199Z,"ㄎㄎ 政法素質不意外
         只會嘴、引戰文而已
可以不要拉低法院的素質  行嗎?",43,61
719,2018-12-15T15:01:16.128Z,"是不是又有人惱羞
等等可能要開吉的掛",44,61
720,2018-12-15T15:01:35.285Z,樓上是口罩姐ni,45,61
721,2018-12-15T15:30:15.514Z,"B26
講話啊
神隱？",46,61
722,2018-12-15T22:06:37.711Z,"樓上是眼鏡哥ni
快吉",47,61
723,2018-12-16T01:49:20.167Z,"B26 
懂嗎？
懂嗎？
懂嗎？
懂嗎？
聞雞起舞
懂嗎？
到底怎麼考進大學的 笑死人",48,61
724,2018-12-13T02:25:32.354Z,移撥,1,62
725,2018-12-13T02:54:05.653Z,一人一半,2,62
726,2018-12-13T03:03:50.451Z,我看不如把他…,3,62
727,2018-12-13T03:12:37.766Z,滿漢全席囉,4,62
728,2018-12-13T03:14:19.301Z,跟校狗雜交,5,62
729,2018-12-13T03:17:21.195Z,"小碳直接變坐騎 
猴子騎士團正式成立",6,62
730,2018-12-13T03:26:03.994Z,"龍蛇雜處

龍蛇演義

猩求脖起",7,62
731,2018-12-13T08:12:07.495Z,6 4分,8,62
732,2018-12-14T05:12:12.971Z,"狗狗猩猩大冒險特別篇之校園實景拍攝

什麼，你說那些是猴子？有沒有看過猩球崛起小心被牠們做成中部粽吧",9,62
733,2018-12-16T09:01:55.337Z,直接搬家啊不然現在學校怎麼有猴子,10,62
734,2018-12-13T00:37:05.040Z,要美乃茲口味的嗎,1,63
735,2018-12-14T05:03:48.722Z,抱歉只有美猴王跟你合體,2,63
736,2018-12-12T05:02:16.560Z,"只是選舉輸掉的綠營吱持者
看它沒穿褲子就知道
沒事兒沒事兒",1,64
737,2018-12-12T05:02:23.399Z,綜宿就有了我天天看到,2,64
738,2018-12-12T05:12:00.906Z,高大莽原正常發揮,3,64
739,2018-12-12T05:46:51.310Z,幹之前都沒看到 肯定棄養,4,64
740,2018-12-12T06:53:35.059Z,B2 是搭捷運過來的嗎,5,64
741,2018-12-12T06:56:02.747Z,B5 那是蚊子ㄅ。,6,64
742,2018-12-12T07:24:15.372Z,合併的預告,7,64
743,2018-12-12T08:31:05.819Z,猩球崛起,8,64
744,2018-12-12T14:39:52.402Z,"合併了就有更多猴子過來了
這隻是先過來給我們有心理準備
猴子:我們要進攻高大了",9,64
745,2018-12-12T03:59:16.358Z,國立高雄中山大學,1,65
746,2018-12-12T03:59:52.530Z,改成 高山大學好ㄌ,2,65
747,2018-12-12T04:15:49.342Z,肯定是小班的蜘蛛魔猴,3,65
748,2018-12-12T04:32:11.648Z,高雄完全大學： 高完大,4,65
749,2018-12-12T04:36:23.499Z,中山大學 蚵仔寮猴子分校,5,65
750,2018-12-12T04:50:29.087Z,"快合啦我想就地升級
爽",6,65
751,2018-12-12T04:52:22.706Z,都是考不上中山的學渣就不要自慰了,7,65
752,2018-12-12T04:53:37.228Z,B7 不好意思這位仁兄，你的名字是 國立高雄大學 資訊管理學系,8,65
753,2018-12-12T04:54:33.803Z,抓猴大隊報到,9,65
754,2018-12-12T04:55:19.852Z,"工院吼猴 - Dcard
https://www.dcard.tw/f/nuk/p/230159483?ref=android",10,65
755,2018-12-12T04:56:04.354Z,B10 無聊,11,65
756,2018-12-12T05:04:44.035Z,B8 恩，所以咧?,12,65
757,2018-12-12T05:05:14.344Z,B12 你也是學渣ㄏㄏ   別自以為清高,13,65
758,2018-12-12T05:13:04.632Z,高大莽原在正常發揮,14,65
759,2018-12-12T05:16:29.243Z,"B13 看我回覆哪時候清高了當然是包含我自己，邏輯真的很差

只會藏系的就閉嘴乖乖",15,65
760,2018-12-12T05:22:32.798Z,"沒錯 我們大硬物從不藏頭

做人光明磊落

高大女頭跟某些藍頭很會藏

不敢秀線的啦，卒仔~",16,65
761,2018-12-12T05:22:55.978Z,流浪猴,17,65
762,2018-12-12T05:38:27.857Z,流浪搞搞,18,65
763,2018-12-12T05:46:17.207Z,工院吼猴,19,65
764,2018-12-12T05:59:04.632Z,資管考不上不代表所有人都考不上好爆,20,65
765,2018-12-12T06:08:23.806Z,"拒讀西語系
宄文組

解放

超英趕美",21,65
766,2018-12-12T06:36:34.905Z,綜宿都有猩猩了 猴子什麼的不意外,22,65
767,2018-12-12T07:22:24.775Z,好可愛,23,65
768,2018-12-12T08:48:51.944Z,如果那隻猴子是母的更好,24,65
769,2018-12-12T09:34:02.950Z,阿元不要偷放生猴子好嗎？？,25,65
770,2018-12-12T16:58:39.685Z,"高中大學
西子灣大學蚵仔寮校區
高雄中山大學（NUKSYS）
高山大學",26,65
771,2018-12-12T17:09:43.602Z,國立高雄中山大學 不錯啊,27,65
772,2018-12-13T00:09:57.823Z,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/nuk/p/230263082",28,65
773,2018-12-13T11:21:08.871Z,B7 其實我考得上,29,65
774,2018-12-13T15:59:20.992Z,"B25 不是阿元放侯子
是要叫阿元別亂跑",30,65
775,2018-12-14T04:29:52.701Z,財法侯昌明不出來說明一下嗎,31,65
776,2018-12-08T17:28:26.088Z,"原本要合併
後來好像名字問題所以取消了（真可惜",1,66
777,2018-12-08T17:31:16.625Z,被說成跟科大同等…,2,66
778,2018-12-08T18:16:30.960Z,被說成跟科大同等^^;，好難過阿,3,66
779,2018-12-08T23:35:22.822Z,人多就是屌,4,66
780,2018-12-09T01:31:44.693Z,合併不是好幾年前就在講了 都是我們玩弄中山的感情,5,66
781,2018-12-09T01:33:42.441Z,"今年又說要重啟合併計畫囉
聽說下週要投票呢",6,66
782,2018-12-09T02:08:10.946Z,"據說都是校長問題啦
行政學老師發的牢騷也不知道正不正確哈哈哈",7,66
783,2018-12-09T03:16:07.188Z,裡面內容超精彩 呵呵,8,66
784,2018-12-09T03:28:18.672Z,中山大學蚵仔寮分校,9,66
785,2018-12-09T04:11:53.717Z,合併會直接減少一個校長名額，所以校長怎麼做呢.....🤔🤔,10,66
786,2018-12-09T06:36:19.348Z,B6 可信度多高啊,12,66
787,2018-12-09T07:37:47.414Z,"好想跟中山併ㄛ  直接lvupup
不知道cup 會不會也upup",13,66
788,2018-12-09T08:21:50.086Z,你的幽默感downdown,14,66
789,2018-12-09T08:43:39.311Z,好爽ㄛ,15,66
790,2018-12-09T10:20:29.610Z,484該灌爆教育部信箱啊,16,66
791,2018-12-09T15:29:59.502Z,"B12 系上教授說的
你覺得可信度...？",17,66
792,2018-12-09T16:01:03.085Z,戰到300多樓啊好刺激,18,66
793,2018-12-09T16:22:22.605Z,收工了 收工了 大家散吧,19,66
794,2018-11-26T15:19:52.127Z,"高大要成為
升學率（X 
生育率（O 最高的學府",2,67
795,2018-11-27T04:35:09.507Z,我大高大乃南部第一學府,3,67
796,2018-11-27T15:33:11.426Z,"期待愛愛摩天輪
每天我都要去
不要食言啦韓總",4,67
797,2018-11-26T10:39:42.077Z,"不管啦 韓總要帶我們賺大錢欸
陸生不來 高大永遠爬不起來啦
爹親娘親都沒有韓總親 懂？",1,68
798,2018-11-26T11:06:19.212Z,"什麼合併
統一就統一
不想被壓著打就只有兩條路走
一是起身反抗
二是跪著接受
多數台灣人民選擇第二條路走
少數人就不要在那邊哭夭",2,68
799,2018-11-26T11:19:37.243Z,"B2 我猜我們根本不能打ㄅ
直接投降
對面一人吐一口水就淹死我們了
只是希望等我們畢業再來
我可不想沒大學唸啊",3,68
800,2018-11-26T11:27:14.830Z,學生進得來!人才出的去! 校友賺大錢! 高大發大財!,4,68
801,2018-11-26T11:30:58.651Z,怎麼一堆輸不起的阿,5,68
802,2018-11-26T12:02:19.622Z,"反抗就吃子彈
跪著就繼續活   就這麼簡單",6,68
803,2018-11-26T14:49:33.063Z,我怎麼想都覺得法學院會先被炸爛,7,68
804,2018-11-26T15:13:06.460Z,要吃子彈也得共軍登島戰成功,8,68
805,2018-11-26T15:56:51.366Z,"B8 感覺不是很難喔
而且有先鋒部隊非洲豬瘟",9,68
806,2018-11-26T15:58:27.385Z,"B9 
我對我們的邊境檢疫人員有信心
但對那些真的很想讓台灣沒豬肉可吃的垃圾中共同路人很沒信心",10,68
807,2018-11-18T03:02:24.399Z,再不戴套阿,1,69
808,2018-11-18T03:15:21.612Z,少一個世界更美好,2,69
809,2018-11-18T03:38:11.515Z,你腦袋才有病吧,3,69
810,2018-11-18T03:39:52.441Z,B3 太激動了啦，肛交等於同性戀嗎？不要對號入座啦，這是疾病署的研究，只是呼籲，可是沒有歧視喔~,4,69
811,2018-11-18T03:41:58.640Z,"貼個事實都可以爆氣
厲害了我的姐",5,69
812,2018-11-18T03:58:25.954Z,b3 77777777,6,69
813,2018-11-18T04:24:28.500Z,有人知道 fist…,7,69
814,2018-11-20T01:35:52.320Z,世界上如果沒有同性戀就沒有愛滋病,8,69
815,2018-11-20T02:14:44.967Z,B8 世界上如果沒有你 平均智商就會提高,9,69
816,2018-11-20T05:13:21.984Z,B9 幹我快笑死,10,69
817,2018-11-20T09:02:19.974Z,"兩個沒愛滋的人進行肛交是不會有愛滋的喔
恐怖的不是肛交，是自知帶有愛滋還跟別人從事不安全性行為，使他人在不自知有愛滋的情形下跟他人進行不安全性行為的人喔",11,69
